comment,aspect,polarity
http://example.org/tic-absa/comment/5acf5326ec4a896487001911,docente,neutral
http://example.org/tic-absa/comment/5acf55bfec4a89f42b00161e,contenido,neutral
http://example.org/tic-absa/comment/5acf5625ec4a89af17001868,docente,negative
http://example.org/tic-absa/comment/5acf6457ec4a89f42b001622,interaccion,negative
http://example.org/tic-absa/comment/5acf64bcec4a89ecb6001606,docente,neutral
http://example.org/tic-absa/comment/5acf666cec4a896487001916,docente,neutral
http://example.org/tic-absa/comment/5acf6bbcec4a89ecb600160c,contenido,neutral
http://example.org/tic-absa/comment/5acf70dfec4a89f42b001629,docente,positive
http://example.org/tic-absa/comment/5acf72a4ec4a89f42b00162c,docente,neutral
http://example.org/tic-absa/comment/5acf7612ec4a896487001920,contenido,neutral
http://example.org/tic-absa/comment/5acf7663ec4a89f42b00162e,contenido,neutral
http://example.org/tic-absa/comment/5acf7663ec4a89f42b00162e,plataforma,neutral
http://example.org/tic-absa/comment/5acf7e74ec4a896487001925,evaluacion,neutral
http://example.org/tic-absa/comment/5acf7eb3ec4a89ecb600161d,contenido,neutral
http://example.org/tic-absa/comment/5acf7eb3ec4a89ecb600161d,docente,neutral
http://example.org/tic-absa/comment/5acf8648ec4a89648700192b,contenido,neutral
http://example.org/tic-absa/comment/5acf8648ec4a89648700192b,docente,neutral
http://example.org/tic-absa/comment/5acf8834ec4a89ecb6001625,contenido,neutral
http://example.org/tic-absa/comment/5acf8834ec4a89ecb6001625,docente,neutral
http://example.org/tic-absa/comment/5acf893eec4a89f42b001635,contenido,neutral
http://example.org/tic-absa/comment/5acf89a9ec4a89af17001886,docente,neutral
http://example.org/tic-absa/comment/5acf8a21ec4a89af17001887,docente,neutral
http://example.org/tic-absa/comment/5acf8a2fec4a89af17001888,docente,neutral
http://example.org/tic-absa/comment/5acf90afec4a896487001933,docente,neutral
http://example.org/tic-absa/comment/5acf90b9ec4a89ecb600162a,contenido,neutral
http://example.org/tic-absa/comment/5acf9897ec4a896487001936,docente,neutral
http://example.org/tic-absa/comment/5acf9e83ec4a89648700193b,contenido,neutral
http://example.org/tic-absa/comment/5acfa3a9ec4a89ecb6001634,interaccion,neutral
http://example.org/tic-absa/comment/5acfa46dec4a89ecb6001635,docente,neutral
http://example.org/tic-absa/comment/5acfa61eec4a89ecb6001636,docente,neutral
http://example.org/tic-absa/comment/5acfae0bec4a896487001942,docente,neutral
http://example.org/tic-absa/comment/5acfb118ec4a896487001944,contenido,neutral
http://example.org/tic-absa/comment/5acfb614ec4a89f42b00164d,contenido,neutral
http://example.org/tic-absa/comment/5acfbc60ec4a896487001948,contenido,neutral
http://example.org/tic-absa/comment/5acfbc70ec4a89ecb600163e,docente,neutral
http://example.org/tic-absa/comment/5acfbd1fec4a89ecb600163f,interaccion,neutral
http://example.org/tic-absa/comment/5acfc0c8ec4a89ecb6001643,interaccion,neutral
http://example.org/tic-absa/comment/5acfc0c8ec4a89ecb6001643,plataforma,neutral
http://example.org/tic-absa/comment/5acfc33dec4a89ecb6001644,contenido,neutral
http://example.org/tic-absa/comment/5acfc33dec4a89ecb6001644,docente,neutral
http://example.org/tic-absa/comment/5acfc349ec4a89ecb6001645,docente,neutral
http://example.org/tic-absa/comment/5acfd50dec4a89af170018ab,docente,neutral
http://example.org/tic-absa/comment/5acfd5fcec4a896487001950,interaccion,neutral
http://example.org/tic-absa/comment/5acfd922ec4a89f42b001662,docente,neutral
http://example.org/tic-absa/comment/5acfd924ec4a89af170018ad,contenido,negative
http://example.org/tic-absa/comment/5acfda5aec4a89af170018b0,contenido,neutral
http://example.org/tic-absa/comment/5acfda5aec4a89af170018b0,docente,neutral
http://example.org/tic-absa/comment/5acfdb3fec4a89ecb6001657,docente,neutral
http://example.org/tic-absa/comment/5acfdd26ec4a89ecb6001659,interaccion,neutral
http://example.org/tic-absa/comment/5acfe8e1ec4a896487001962,docente,neutral
http://example.org/tic-absa/comment/5acfeb8aec4a89ecb6001668,contenido,neutral
http://example.org/tic-absa/comment/5acfeb8aec4a89ecb6001668,docente,neutral
http://example.org/tic-absa/comment/5acfefa8ec4a89af170018be,contenido,positive
http://example.org/tic-absa/comment/5acfefa8ec4a89af170018be,docente,positive
http://example.org/tic-absa/comment/5acff115ec4a89ecb600166f,contenido,neutral
http://example.org/tic-absa/comment/5acff24aec4a89af170018c1,docente,neutral
http://example.org/tic-absa/comment/5acff5f4ec4a89ecb6001670,contenido,neutral
http://example.org/tic-absa/comment/5acff746ec4a89ecb6001671,contenido,neutral
http://example.org/tic-absa/comment/5acff746ec4a89ecb6001671,docente,neutral
http://example.org/tic-absa/comment/5acff893ec4a89648700196e,contenido,neutral
http://example.org/tic-absa/comment/5ad00a7eec4a89648700197f,docente,neutral
http://example.org/tic-absa/comment/5ad00dffec4a89ecb6001680,contenido,neutral
http://example.org/tic-absa/comment/5ad01157ec4a89ecb6001682,contenido,positive
http://example.org/tic-absa/comment/5ad012cbec4a89af170018d6,contenido,neutral
http://example.org/tic-absa/comment/5ad01509ec4a89ecb6001686,docente,neutral
http://example.org/tic-absa/comment/5ad01879ec4a89af170018d9,docente,neutral
http://example.org/tic-absa/comment/5ad01c1dec4a89f42b00168f,docente,neutral
http://example.org/tic-absa/comment/5ad01d0eec4a89ecb600168b,contenido,neutral
http://example.org/tic-absa/comment/5ad0213aec4a89af170018e5,docente,neutral
http://example.org/tic-absa/comment/5ad02888ec4a89af170018ea,docente,neutral
http://example.org/tic-absa/comment/5ad02a2aec4a89af170018ef,docente,neutral
http://example.org/tic-absa/comment/5ad037bdec4a89af170018fe,docente,neutral
http://example.org/tic-absa/comment/5ad0388aec4a89af170018ff,contenido,neutral
http://example.org/tic-absa/comment/5ad04020ec4a89f42b00169f,contenido,neutral
http://example.org/tic-absa/comment/5ad043a1ec4a89af17001902,docente,mixed
http://example.org/tic-absa/comment/5ad0809bec4a89f42b0016a6,evaluacion,neutral
http://example.org/tic-absa/comment/5ad086d3ec4a89648700199a,contenido,neutral
http://example.org/tic-absa/comment/5ad086d3ec4a89648700199a,docente,neutral
http://example.org/tic-absa/comment/5ad0ab0bec4a8964870019a1,contenido,neutral
http://example.org/tic-absa/comment/5ad0ab0bec4a8964870019a1,docente,neutral
http://example.org/tic-absa/comment/5ad0b624ec4a89af17001914,contenido,neutral
http://example.org/tic-absa/comment/5ad0bbdfec4a8964870019aa,evaluacion,neutral
http://example.org/tic-absa/comment/5ad0bbdfec4a8964870019aa,interaccion,neutral
http://example.org/tic-absa/comment/5ad0bbdfec4a8964870019aa,plataforma,neutral
http://example.org/tic-absa/comment/5ad0ce10ec4a89af1700191e,docente,neutral
http://example.org/tic-absa/comment/5ad0ce10ec4a89af1700191e,interaccion,neutral
http://example.org/tic-absa/comment/5ad0cf15ec4a89af1700191f,evaluacion,neutral
http://example.org/tic-absa/comment/5ad0d2afec4a89ecb60016bc,docente,neutral
http://example.org/tic-absa/comment/5ad0d392ec4a89ecb60016bd,docente,neutral
http://example.org/tic-absa/comment/5ad0d418ec4a89f42b0016b8,docente,neutral
http://example.org/tic-absa/comment/5ad0d789ec4a89f42b0016b9,plataforma,neutral
http://example.org/tic-absa/comment/5ad0d894ec4a89ecb60016c5,docente,neutral
http://example.org/tic-absa/comment/5ad0d894ec4a89ecb60016c5,evaluacion,neutral
http://example.org/tic-absa/comment/5ad0dcd5ec4a89af17001929,contenido,neutral
http://example.org/tic-absa/comment/5ad0e486ec4a89f42b0016be,contenido,neutral
http://example.org/tic-absa/comment/5ad0e4e4ec4a89f42b0016bf,docente,neutral
http://example.org/tic-absa/comment/5ad0eac4ec4a89f42b0016c3,contenido,neutral
http://example.org/tic-absa/comment/5ad0f00aec4a89f42b0016c6,docente,negative
http://example.org/tic-absa/comment/5ad0f99cec4a8964870019c6,contenido,neutral
http://example.org/tic-absa/comment/5ad0fe6dec4a89ecb60016d1,contenido,neutral
http://example.org/tic-absa/comment/5ad10b03ec4a89ecb60016d8,contenido,neutral
http://example.org/tic-absa/comment/5ad1107bec4a89f42b0016cd,evaluacion,neutral
http://example.org/tic-absa/comment/5ad1107bec4a89f42b0016cd,plataforma,neutral
http://example.org/tic-absa/comment/5ad11271ec4a89f42b0016cf,contenido,neutral
http://example.org/tic-absa/comment/5ad11271ec4a89f42b0016cf,docente,neutral
http://example.org/tic-absa/comment/5ad1178dec4a89ecb60016e1,docente,neutral
http://example.org/tic-absa/comment/5ad1178dec4a89ecb60016e1,evaluacion,neutral
http://example.org/tic-absa/comment/5ad11b58ec4a8964870019d9,docente,neutral
http://example.org/tic-absa/comment/5ad124b5ec4a89af17001952,contenido,neutral
http://example.org/tic-absa/comment/5ad126d1ec4a89ecb60016f0,docente,neutral
http://example.org/tic-absa/comment/5ad12751ec4a89af17001953,docente,neutral
http://example.org/tic-absa/comment/5ad12f88ec4a89f42b0016e8,contenido,neutral
http://example.org/tic-absa/comment/5ad12fb8ec4a89af17001958,plataforma,neutral
http://example.org/tic-absa/comment/5ad13150ec4a89ecb60016f6,docente,neutral
http://example.org/tic-absa/comment/5ad1349fec4a89af17001960,docente,neutral
http://example.org/tic-absa/comment/5ad13a8bec4a89af17001968,interaccion,neutral
http://example.org/tic-absa/comment/5ad13adfec4a89ecb60016f9,interaccion,neutral
http://example.org/tic-absa/comment/5ad1432dec4a89af1700196c,docente,neutral
http://example.org/tic-absa/comment/5ad1444dec4a89af1700196d,contenido,positive
http://example.org/tic-absa/comment/5ad14afcec4a89af17001971,interaccion,neutral
http://example.org/tic-absa/comment/5ad1532cec4a8964870019fc,docente,neutral
http://example.org/tic-absa/comment/5ad160ccec4a89af1700197a,docente,neutral
http://example.org/tic-absa/comment/5ad1613fec4a896487001a02,contenido,neutral
http://example.org/tic-absa/comment/5ad16508ec4a89f42b0016ff,contenido,neutral
http://example.org/tic-absa/comment/5ad1670eec4a896487001a04,contenido,neutral
http://example.org/tic-absa/comment/5ad16b22ec4a896487001a0a,contenido,neutral
http://example.org/tic-absa/comment/5ad16b22ec4a896487001a0a,docente,neutral
http://example.org/tic-absa/comment/5ad16b9fec4a896487001a0d,contenido,neutral
http://example.org/tic-absa/comment/5ad17166ec4a89af1700198f,docente,neutral
http://example.org/tic-absa/comment/5ad17310ec4a89f42b00170d,contenido,neutral
http://example.org/tic-absa/comment/5ad173d7ec4a89f42b001710,docente,neutral
http://example.org/tic-absa/comment/5ad1760aec4a89f42b001713,plataforma,neutral
http://example.org/tic-absa/comment/5ad17658ec4a89af17001991,docente,negative
http://example.org/tic-absa/comment/5ad18143ec4a896487001a22,contenido,positive
http://example.org/tic-absa/comment/5ad18858ec4a89f42b001722,contenido,neutral
http://example.org/tic-absa/comment/5ad18858ec4a89f42b001722,docente,neutral
http://example.org/tic-absa/comment/5ad19976ec4a89af170019a7,docente,neutral
http://example.org/tic-absa/comment/5ad21cc0ec4a896487001a36,interaccion,neutral
http://example.org/tic-absa/comment/5ad2224aec4a896487001a3a,docente,neutral
http://example.org/tic-absa/comment/5ad22262ec4a89af170019ad,plataforma,neutral
http://example.org/tic-absa/comment/5ad22571ec4a89ecb6001733,plataforma,neutral
http://example.org/tic-absa/comment/5ad229efec4a89f42b001730,contenido,neutral
http://example.org/tic-absa/comment/5ad22cceec4a89ecb6001739,docente,neutral
http://example.org/tic-absa/comment/5ad22fedec4a896487001a3e,contenido,neutral
http://example.org/tic-absa/comment/5ad22fedec4a896487001a3e,docente,neutral
http://example.org/tic-absa/comment/5ad231e7ec4a89ecb600173b,contenido,neutral
http://example.org/tic-absa/comment/5ad231e7ec4a89ecb600173b,docente,neutral
http://example.org/tic-absa/comment/5ad23290ec4a89ecb600173e,contenido,neutral
http://example.org/tic-absa/comment/5ad23290ec4a89ecb600173e,docente,neutral
http://example.org/tic-absa/comment/5ad23373ec4a89ecb6001742,contenido,neutral
http://example.org/tic-absa/comment/5ad23373ec4a89ecb6001742,plataforma,neutral
http://example.org/tic-absa/comment/5ad23e05ec4a89ecb6001747,docente,neutral
http://example.org/tic-absa/comment/5ad252e1ec4a896487001a50,docente,neutral
http://example.org/tic-absa/comment/5ad2538aec4a89f42b001748,contenido,neutral
http://example.org/tic-absa/comment/5ad255a4ec4a896487001a53,contenido,neutral
http://example.org/tic-absa/comment/5ad25750ec4a89af170019c1,docente,neutral
http://example.org/tic-absa/comment/5ad260edec4a896487001a61,contenido,neutral
http://example.org/tic-absa/comment/5ad260edec4a896487001a61,docente,neutral
http://example.org/tic-absa/comment/5ad26fa0ec4a89f42b001753,docente,neutral
http://example.org/tic-absa/comment/5ad27103ec4a89af170019cb,docente,neutral
http://example.org/tic-absa/comment/5ad27103ec4a89af170019cb,plataforma,neutral
http://example.org/tic-absa/comment/5ad27794ec4a89ecb600175f,plataforma,neutral
http://example.org/tic-absa/comment/5ad27a50ec4a89ecb6001761,evaluacion,neutral
http://example.org/tic-absa/comment/5ad27a50ec4a89ecb6001761,interaccion,neutral
http://example.org/tic-absa/comment/5ad281f1ec4a89af170019d7,contenido,neutral
http://example.org/tic-absa/comment/5ad289c2ec4a89ecb6001763,contenido,neutral
http://example.org/tic-absa/comment/5ad2ab38ec4a89f42b001771,docente,neutral
http://example.org/tic-absa/comment/5ad2ab38ec4a89f42b001771,interaccion,neutral
http://example.org/tic-absa/comment/5ad2ada7ec4a89f42b001772,contenido,neutral
http://example.org/tic-absa/comment/5ad2ada7ec4a89f42b001772,docente,neutral
http://example.org/tic-absa/comment/5ad2afe7ec4a896487001a83,plataforma,neutral
http://example.org/tic-absa/comment/5ad2b47dec4a89ecb6001776,docente,neutral
http://example.org/tic-absa/comment/5ad2bb1aec4a89ecb6001779,docente,negative
http://example.org/tic-absa/comment/5ad2bb1aec4a89ecb6001779,plataforma,negative
http://example.org/tic-absa/comment/5ad2bc98ec4a896487001a88,contenido,neutral
http://example.org/tic-absa/comment/5ad2c796ec4a89af17001a04,contenido,neutral
http://example.org/tic-absa/comment/5ad2ca5aec4a89af17001a0e,docente,neutral
http://example.org/tic-absa/comment/5ad2cf22ec4a89f42b001789,docente,neutral
http://example.org/tic-absa/comment/5ad2d092ec4a89af17001a0f,docente,neutral
http://example.org/tic-absa/comment/5ad2d40eec4a89f42b00178f,docente,neutral
http://example.org/tic-absa/comment/5ad2d42cec4a89f42b001790,docente,neutral
http://example.org/tic-absa/comment/5ad2d7cfec4a89af17001a19,docente,neutral
http://example.org/tic-absa/comment/5ad2dcefec4a89af17001a1a,docente,neutral
http://example.org/tic-absa/comment/5ad2de46ec4a89f42b001796,contenido,neutral
http://example.org/tic-absa/comment/5ad2de46ec4a89f42b001796,docente,neutral
http://example.org/tic-absa/comment/5ad2e0eeec4a89af17001a1c,interaccion,neutral
http://example.org/tic-absa/comment/5ad33779ec4a896487001a9f,contenido,neutral
http://example.org/tic-absa/comment/5ad364dfec4a89af17001a29,plataforma,neutral
http://example.org/tic-absa/comment/5ad36977ec4a89ecb6001798,docente,neutral
http://example.org/tic-absa/comment/5ad36c3dec4a896487001aac,docente,neutral
http://example.org/tic-absa/comment/5ad37d5cec4a896487001abb,docente,neutral
http://example.org/tic-absa/comment/5ad37f07ec4a89af17001a31,docente,neutral
http://example.org/tic-absa/comment/5ad3817dec4a89af17001a33,docente,neutral
http://example.org/tic-absa/comment/5ad383b3ec4a89ecb60017a9,contenido,neutral
http://example.org/tic-absa/comment/5ad383b3ec4a89ecb60017a9,docente,neutral
http://example.org/tic-absa/comment/5ad3874aec4a89ecb60017ab,contenido,neutral
http://example.org/tic-absa/comment/5ad387e2ec4a89f42b0017b3,contenido,neutral
http://example.org/tic-absa/comment/5ad387e2ec4a89f42b0017b3,docente,neutral
http://example.org/tic-absa/comment/5ad38f7fec4a89f42b0017b8,contenido,neutral
http://example.org/tic-absa/comment/5ad3972eec4a89f42b0017bb,docente,neutral
http://example.org/tic-absa/comment/5ad39944ec4a89af17001a40,docente,neutral
http://example.org/tic-absa/comment/5ad39a24ec4a89ecb60017b2,docente,neutral
http://example.org/tic-absa/comment/5ad39eecec4a89ecb60017b4,plataforma,neutral
http://example.org/tic-absa/comment/5ad3a552ec4a89f42b0017c2,docente,neutral
http://example.org/tic-absa/comment/5ad3a6daec4a89af17001a47,docente,neutral
http://example.org/tic-absa/comment/5ad3a83bec4a89f42b0017c5,docente,neutral
http://example.org/tic-absa/comment/5ad3a8cdec4a89ecb60017be,docente,neutral
http://example.org/tic-absa/comment/5ad3a966ec4a89ecb60017bf,docente,neutral
http://example.org/tic-absa/comment/5ad3af9cec4a89af17001a50,contenido,neutral
http://example.org/tic-absa/comment/5ad3af9cec4a89af17001a50,docente,neutral
http://example.org/tic-absa/comment/5ad3b2dcec4a896487001ae0,docente,neutral
http://example.org/tic-absa/comment/5ad3b465ec4a89af17001a54,docente,neutral
http://example.org/tic-absa/comment/5ad3b5c3ec4a896487001ae3,docente,neutral
http://example.org/tic-absa/comment/5ad3ba51ec4a896487001ae5,docente,neutral
http://example.org/tic-absa/comment/5ad3be6dec4a896487001ae8,docente,neutral
http://example.org/tic-absa/comment/5ad3c21aec4a89f42b0017d8,contenido,neutral
http://example.org/tic-absa/comment/5ad3c234ec4a89ecb60017d9,contenido,neutral
http://example.org/tic-absa/comment/5ad3c68aec4a89af17001a5f,interaccion,neutral
